Total Monthly Consumption Oct. 2020,Total Monthly Consumption Jan. 2021,Control Group,First Moment Treatment,Second Moment Europe Treatment,First & Second Moment Treatment,Second Moment Domestic Treatment,Europe Mean Growth Expectation Prior,Europe Uncertainty in Growth Expectation Prior,Log Net Household Income Sep. 2020,Belgian,Danish,Spanish,French,Italian,Dutch,Household Size,Male,High-School Educated,Post-Secondary Educated,Age,Sufficient Liquidity,LiquidAssets
1990,3600,0,0,0,1,0,-1.850659167,3.0433860598989404,0.1274325570006584,0,0,0,0,1,0,3,0,0,1,-0.059547848,1,0.5633395400000001
800,700,0,0,0,1,0,1.3929843489722606,-0.812540662,0.1274325570006584,0,0,0,0,1,0,5,0,0,1,-0.648617593,1,0.40995477
1840,1950,0,1,0,0,0,0.1067119202558917,-0.914012418,0.744909726,0,0,0,0,1,0,3,1,0,1,-0.059547848,1,0.157852243
1265,1330,0,0,0,0,1,0.777810579,-0.711068901,-0.071350692,0,0,0,0,1,0,4,1,1,0,-0.354082721,1,1
2820,2650,0,1,0,0,0,0.1626368084609512,-0.812540662,0.065971551,0,0,0,0,1,0,1,1,0,1,0.087719588,1,0.52373147
1570,935,0,1,0,0,0,0.1626368084609512,-0.812540662,-0.583903053,0,0,0,0,1,0,2,1,0,0,1.339492796745538,1,1
570,610,0,0,1,0,0,-0.172912521,2.840442548,-1.05002885,0,0,0,0,1,0,1,1,1,0,-1.458588493,0,0
1590,1750,1,0,0,0,0,2.735181665893689,1.0139509429664386,0.744909726,0,0,0,0,1,0,4,1,1,0,-2.047658238,1,0
3220,9090,0,0,0,0,1,0.1067119202558917,-0.914012418,0.1274325570006584,0,0,0,0,1,0,4,1,1,0,-0.501350157,1,1
1560,2880,1,0,0,0,0,-1.011785844,1.1154227733792694,-2.902460358,0,0,0,0,1,0,1,1,0,1,-0.354082721,1,1
1750,1400,0,0,1,0,0,0.7218856905115464,-0.609597151,1.0011859066024529,0,0,0,0,1,0,2,1,1,0,1.8549288238410928,1,0.819953957
2400,2000,0,0,1,0,0,-1.12363562,1.1154227733792694,0.3837087372362044,0,0,0,0,1,0,5,0,1,0,-0.059547848,1,1
2119,2480,0,0,0,0,1,0.4981861376913084,-0.203710127,-0.034985183,0,0,0,0,1,0,1,1,1,0,-0.427716439,1,0.407660224
1550,1170,0,1,0,0,0,-1.738809391,-0.000766665,-0.490044612,0,0,0,0,1,0,3,0,1,0,0.2349870243979213,1,1
1180,1010,0,0,0,0,1,0.5541110258963678,-0.50812542,-0.432551681,0,0,0,0,1,0,1,0,0,1,-0.79588503,1,1.00000001
3250,5420,0,0,0,1,0,-0.061062744,-0.000766665,0.4481342384344786,0,0,0,0,1,0,5,1,0,1,0.1613533062414135,1,0.341422
1610,1692,1,0,0,0,0,0.1067119202558917,-0.914012418,0.033574117,0,0,0,0,1,0,3,1,0,1,0.7504230514934759,1,1
1350,1120,0,0,0,0,1,0.3304114730761298,-0.711068901,0.1274325570006584,0,0,0,0,1,0,3,1,0,1,-0.79588503,1,0.9864375
1870,2000,0,0,0,1,0,0.1626368084609512,-0.812540662,0.097231995,0,0,0,0,1,0,3,1,0,1,-0.354082721,1,0.39829415
2020,1880,0,0,1,0,0,0.7218856905115464,-0.812540662,0.1849254884656876,0,0,0,0,1,0,1,1,0,1,2.443998569093155,1,1
2250,2800,1,0,0,0,0,-1.738809391,1.0139509429664386,0.065971551,0,0,0,0,1,0,2,1,0,1,0.1613533062414135,1,1
3333,4120,0,0,1,0,0,-0.899936067,-0.50812542,0.1274325570006584,0,0,0,0,1,0,2,1,0,1,-0.280449003,1,0.1467657
1335,1400,0,1,0,0,0,-0.899936067,-0.50812542,-0.034985183,0,0,0,0,1,0,2,0,0,1,-1.237687339,1,0.99832755
7375,7375,0,0,0,0,1,0.6100359141014274,-0.203710127,0.3837087372362044,0,0,0,0,1,0,5,1,1,0,-0.133181566,1,0.23260717
3250,4350,0,1,0,0,0,0.2185616966660107,0.5065921388779114,0.3837087372362044,0,0,0,0,1,0,4,1,1,0,0.087719588,1,0.041005824
3300,2250,0,1,0,0,0,1.7285336782026175,-0.203710127,-4.653935132,0,0,0,0,1,0,4,0,0,1,0.6767893333369681,1,0.78394562
1550,2200,1,0,0,0,0,1.1692847961520223,-0.203710127,-0.851245601,0,0,0,0,1,0,3,0,0,0,0.3086207425544292,0,1
1670,1150,0,0,0,0,1,0.6659608023064869,0.1007051154914109,-0.490044612,0,0,0,0,1,0,2,0,0,0,-0.501350157,1,1
1080,1020,0,0,0,0,1,0.2744865848710703,-0.812540662,-1.306305031,0,0,0,0,1,0,2,0,0,1,-1.458588493,1,1
950,1310,0,0,0,1,0,-0.061062744,-0.000766665,0.065971551,0,0,0,0,1,0,3,0,1,0,-0.574983875,1,1
2900,1002,0,0,0,1,0,0.2185616966660107,1.521309647633358,-0.034985183,0,0,0,0,1,0,4,0,1,0,0.1613533062414135,1,0.821669886
1660,985,1,0,0,0,0,-0.005137856,-0.102238396,0.2647547998159933,0,0,0,0,1,0,4,0,1,0,-0.722251312,1,1
2000,9000,1,0,0,0,0,-0.228837409,-0.305181908,-0.148863146,0,0,0,0,1,0,1,1,0,1,-0.869518748,1,1
1516,1075,0,0,1,0,0,0.8896603551267249,-0.305181908,-1.468722771,0,0,0,0,1,0,3,1,1,0,-1.311321057,0,0.79344805
1230,740,0,0,1,0,0,0.050787032,-0.203710127,-0.233768432,0,0,0,0,1,0,1,1,1,0,-1.164053621,0,0.54175025
1090,1830,0,1,0,0,0,2.175932783843094,0.6080639195799383,-0.233768432,0,0,0,0,1,0,4,1,0,1,-1.016786184,1,0.37123288
1970,2520,0,0,1,0,0,0.7218856905115464,-0.812540662,0.1274325570006584,0,0,0,0,1,0,2,1,0,1,1.707661387528077,1,1
225,136,0,1,0,0,0,-0.564386738,-0.711068901,-1.786459957,0,0,0,0,1,0,1,1,1,0,0.01408587,1,1
1230,900,0,0,0,1,0,-0.284762297,-0.406653639,-0.490044612,0,0,0,0,1,0,3,0,0,1,-0.574983875,1,1
2030,2550,1,0,0,0,0,0.3863363612811893,0.2021768961934379,0.065971551,0,0,0,0,1,0,3,0,0,1,-0.354082721,0,0.6081081
1570,890,0,0,0,1,0,0.9455852433317844,-0.609597151,-1.05002885,0,0,0,0,1,0,5,1,0,1,0.1613533062414135,1,0.169072047
2800,1370,0,0,0,0,1,1.113359907946963,-0.305181908,0.5644947829915141,0,0,0,0,1,0,1,0,0,1,1.1922253604325226,1,0.72484815
780,1000,0,0,0,1,0,0.4422612494862488,-0.711068901,0.3837087372362044,0,0,0,0,1,0,4,0,1,0,-1.311321057,1,0.53611977
2120,1720,0,0,1,0,0,-1.067710732,-0.203710127,0.4886335461313594,0,0,0,0,1,0,1,1,0,1,-0.943152466,1,1.00000002
719,2000,0,0,0,1,0,-0.340687185,-0.914012418,-6.188629454,0,0,0,0,1,0,3,0,1,0,0.6031556151804603,1,1
1250,810,0,1,0,0,0,-0.340687185,-0.50812542,-0.688827861,0,0,0,0,1,0,2,1,1,0,-0.059547848,0,1
2330,2509,1,0,0,0,0,-0.788086291,-0.102238396,0.744909726,0,0,0,0,1,0,4,1,1,0,-0.133181566,0,1
2250,2150,0,0,1,0,0,0.777810579,-0.50812542,0.8822319691822419,0,0,0,0,1,0,2,1,0,1,-0.943152466,1,0.47261008
1786,2070,0,0,1,0,0,-0.061062744,0.4051203581758842,-0.490044612,0,0,0,0,1,0,4,1,1,0,-1.532222211,0,1
780,900,0,0,1,0,0,0.2744865848710703,-0.609597151,-0.490044612,0,0,0,0,1,0,3,1,1,0,-0.648617593,0,1
1715,1450,0,0,1,0,0,-0.284762297,0.4051203581758842,-0.034985183,0,0,0,0,1,0,2,1,1,0,-1.164053621,1,1
1850,1680,0,0,1,0,0,0.4981861376913084,-0.406653639,0.2389317929002005,0,0,0,0,1,0,3,0,0,1,0.087719588,1,1
2800,2730,0,0,0,1,0,0.3863363612811893,-0.609597151,0.744909726,0,0,0,0,1,0,4,0,1,0,-0.133181566,1,1
4550,7350,0,0,0,0,1,-0.620311626,-0.812540662,0.5824919860067227,0,0,0,0,1,0,4,0,0,0,-0.133181566,0,0.37649548
580,440,1,0,0,0,0,-1.235485397,-0.305181908,-1.66750602,0,0,0,0,1,0,1,1,1,0,-0.648617593,0,1
1900,1050,0,0,1,0,0,-0.172912521,-0.812540662,0.3380150676748448,0,0,0,0,1,0,1,1,0,1,0.2349870243979213,1,0.49044522
1030,900,0,1,0,0,0,-0.228837409,0.5065921388779114,-0.148863146,0,0,0,0,1,0,4,0,1,0,-0.648617593,0,1
3730,3730,0,1,0,0,0,-1.403260061,-0.609597151,0.5824919860067227,0,0,0,0,1,0,3,1,1,0,-0.206815285,1,0.8107784900000001
4000,4950,0,0,0,0,1,0.2185616966660107,-0.711068901,-1.562581211,0,0,0,0,1,0,3,0,0,1,-0.133181566,1,1
1200,2800,0,0,0,1,0,2.4555572248683912,0.5065921388779114,-0.490044612,0,0,0,0,1,0,3,0,1,0,0.7504230514934759,1,0.6551541
680,510,0,0,0,0,1,-0.005137856,-0.711068901,-0.851245601,0,0,0,0,1,0,2,0,1,0,-0.133181566,1,1
1825,2100,0,0,1,0,0,1.840383454612737,-0.609597151,0.1274325570006584,0,0,0,0,1,0,2,1,0,1,1.4867602330585536,1,1
1160,810,0,0,1,0,0,1.8963083428177965,-0.50812542,-0.432551681,0,0,0,0,1,0,1,0,1,0,0.6031556151804603,1,1
1130,2470,0,0,0,1,0,0.7218856905115464,-0.812540662,0.744909726,0,0,0,0,1,0,4,0,1,0,-2.047658238,1,1
710,800,1,0,0,0,0,0.8896603551267249,-0.102238396,-0.688827861,0,0,0,0,1,0,3,0,0,1,-0.133181566,1,0.6502668
2198,2210,0,0,1,0,0,-0.899936067,2.5360273055212166,0.016922581,0,0,0,0,1,0,3,0,1,0,-0.280449003,1,0.258438194
3750,2900,0,0,1,0,0,0.2744865848710703,-0.812540662,0.1274325570006584,0,0,0,0,1,0,2,0,0,1,-1.237687339,1,1
90,925,0,0,0,0,1,4.972177194096069,-0.000766665,-2.902460358,0,0,0,0,1,0,3,0,0,1,-0.133181566,1,1
950,690,1,0,0,0,0,0.7218856905115464,-0.812540662,0.2647547998159933,0,0,0,0,1,0,2,1,1,0,-0.574983875,0,1
1950,1330,0,0,1,0,0,0.050787032,-0.609597151,0.097231995,0,0,0,0,1,0,2,0,0,0,1.1185916422760147,0,1
1564,1200,0,0,0,0,1,0.1626368084609512,0.6080639195799383,0.3837087372362044,0,0,0,0,1,0,2,1,1,0,0.01408587,1,0.3526591
2150,1450,0,0,0,0,1,0.2185616966660107,-0.711068901,-0.034985183,0,0,0,0,1,0,3,1,1,0,-0.79588503,0,1
3458,2750,0,0,0,0,1,-0.452536962,-0.50812542,-1.786459957,0,0,0,0,1,0,5,1,1,0,0.087719588,1,0.9786258
2200,2300,0,0,0,1,0,0.777810579,-0.50812542,0.3380150676748448,0,0,0,0,1,0,4,0,1,0,-0.501350157,1,1
1920,1730,0,0,0,0,1,0.1626368084609512,-0.812540662,-0.071350692,0,0,0,0,1,0,4,1,0,0,-0.79588503,1,0.9748004
0,1670,0,0,1,0,0,0.4422612494862488,-0.50812542,0.744909726,0,0,0,0,1,0,3,0,0,1,-0.648617593,1,0.6592099
805,620,0,0,0,0,1,1.2811345725621417,-0.406653639,-0.233768432,0,0,0,0,1,0,1,1,1,0,-0.501350157,1,0.5214604
4630,2660,0,0,0,0,1,0.6100359141014274,-0.812540662,-1.9237822,0,0,0,0,1,0,3,0,1,0,-0.059547848,1,0.122282244
2620,2050,1,0,0,0,0,0.4422612494862488,-0.102238396,0.5461264775963887,0,0,0,0,1,0,3,1,0,1,-0.869518748,1,0.6054626
3650,3050,0,0,0,1,0,-0.899936067,2.5360273055212166,0.3837087372362044,0,0,0,0,1,0,5,1,0,0,-0.206815285,1,0.63282399
627,627,0,0,0,0,1,1.7285336782026175,1.0139509429664386,-0.851245601,0,0,0,0,1,0,5,1,1,0,-1.900390802,1,0.96719193
3500,1935,0,1,0,0,0,-0.061062744,0.2021768961934379,0.5824919860067227,0,0,0,0,1,0,3,1,0,1,-0.722251312,1,0.48725936
1830,2600,0,1,0,0,0,-1.179560508,2.0286685014326897,-0.034985183,0,0,0,0,1,0,3,1,0,1,0.01408587,1,0.68167893
1480,1380,0,0,0,0,1,0.777810579,-0.50812542,0.5824919860067227,0,0,0,0,1,0,3,1,1,0,1.1185916422760147,1,0.916289233
2850,3000,0,1,0,0,0,-0.340687185,-0.914012418,0.1274325570006584,0,0,0,0,1,0,5,0,0,1,0.3086207425544292,0,0.51870324
708,1400,0,0,0,1,0,0.777810579,0.3036485774738572,0.6834487204117252,0,0,0,0,1,0,3,0,0,1,-0.869518748,1,0.5002333
2180,1950,0,0,1,0,0,-1.403260061,3.246329919567817,-1.168982788,0,0,0,0,1,0,4,0,0,0,-0.501350157,0,1
2920,7300,1,0,0,0,0,-0.676236515,-0.50812542,0.1274325570006584,0,0,0,0,1,0,1,1,0,1,0.3822544607109369,1,0.54591835
1266,1531,0,0,1,0,0,0.777810579,-0.914012418,0.2647547998159933,0,0,0,0,1,0,2,1,1,0,1.1185916422760147,1,0.380357135
1540,2310,0,0,0,1,0,-0.116987633,-0.102238396,0.8564089654719259,0,0,0,0,1,0,1,1,0,1,0.1613533062414135,1,1.00000002
1605,1590,0,0,0,0,1,-0.061062744,-0.609597151,0.1274325570006584,0,0,0,0,1,0,4,0,1,0,0.5295218970239525,1,0.528311
1082,1520,0,1,0,0,0,0.3863363612811893,-0.812540662,-0.233768432,0,0,0,0,1,0,1,1,0,1,0.7504230514934759,0,1
710,750,0,1,0,0,0,-0.340687185,0.5065921388779114,-0.233768432,0,0,0,0,1,0,4,1,0,1,-1.164053621,1,0.43770584
3500,2930,0,0,1,0,0,1.0574350197419036,-0.000766665,0.744909726,0,0,0,0,1,0,4,1,0,1,0.087719588,1,0.58886653
950,950,1,0,0,0,0,-0.005137856,0.9124791622644116,-0.851245601,0,0,0,0,1,0,1,0,0,1,-1.532222211,1,1
4650,17350,0,0,0,0,1,0.1067119202558917,0.3036485774738572,0.5824919860067227,0,0,0,0,1,0,2,0,0,1,-1.384954775,1,0.775215
2370,1270,0,1,0,0,0,-0.284762297,-0.406653639,-0.233768432,0,0,0,0,1,0,1,1,1,0,-0.722251312,0,0.00131579
810,1800,0,0,1,0,0,-0.788086291,-0.305181908,1.033980944300764,0,0,0,0,1,0,4,0,0,1,-0.648617593,1,0.5096928000000001
3700,1780,0,0,1,0,0,0.3863363612811893,-0.609597151,-0.233768432,0,0,0,0,1,0,6,0,0,1,-1.164053621,0,1
10400,13950,0,0,0,0,1,-1.179560508,-0.000766665,0.2647547998159933,0,0,0,0,1,0,3,1,0,1,0.6767893333369681,1,0.38163453
4609,1817,0,0,1,0,0,-0.340687185,-0.102238396,0.1274325570006584,0,0,0,0,1,0,4,1,1,0,-0.79588503,0,0.019307325
2270,2200,0,0,0,0,1,0.3304114730761298,-0.711068901,-5.769935533,0,0,0,0,1,0,5,1,1,0,0.8240567696499836,1,0.866927232
1530,1890,1,0,0,0,0,1.225209684357082,-0.711068901,0.3837087372362044,0,0,0,0,1,0,4,1,1,0,0.6031556151804603,1,0.19416049
2100,2200,0,0,0,1,0,-0.452536962,0.7095356008603575,-0.490044612,0,0,0,0,1,0,3,0,1,0,0.2349870243979213,0,1
1720,1320,0,0,0,0,1,0.6659608023064869,-0.102238396,0.2647547998159933,0,0,0,0,1,0,5,1,0,1,-0.501350157,1,0.380570013
1946,2235,1,0,0,0,0,1.0574350197419036,-0.000766665,0.744909726,0,0,0,0,1,0,4,1,0,1,-1.384954775,0,1
985,1310,0,0,0,0,1,0.4981861376913084,-0.609597151,-0.233768432,0,0,0,0,1,0,1,0,1,0,0.2349870243979213,1,0.09268812
3280,3995,0,1,0,0,0,0.2744865848710703,-0.812540662,0.5824919860067227,0,0,0,0,1,0,3,1,0,1,-0.354082721,1,0.7607145
2500,3250,0,1,0,0,0,1.001510131536844,-0.102238396,0.6343997502731649,0,0,0,0,1,0,4,1,1,0,0.2349870243979213,1,0.18210602
1170,1440,0,0,0,1,0,-1.067710732,1.2168944049488848,0.5824919860067227,0,0,0,0,1,0,3,0,0,1,0.5295218970239525,1,0.54626888
4350,3270,0,1,0,0,0,3.741829654,0.2021768961934379,-0.688827861,0,0,0,0,1,0,2,0,1,0,-0.133181566,1,0.52374733
2019,1400,0,0,0,0,1,-2.857307155,3.855160007250333,-0.034985183,0,0,0,0,1,0,4,0,0,0,1.044957924119507,0,1
1250,1160,1,0,0,0,0,0.4422612494862488,-0.711068901,0.3837087372362044,0,0,0,0,1,0,3,1,1,0,-0.206815285,1,1
1317,920,0,0,0,0,1,-0.788086291,4.159575548,-0.378545373,0,0,0,0,1,0,3,0,1,0,-1.164053621,1,1
1203,3755,0,1,0,0,0,-0.788086291,-0.305181908,-0.490044612,0,0,0,0,1,0,2,1,0,1,0.7504230514934759,0,1
2278,1179,0,1,0,0,0,-2.465832937,2.1301401330023046,-6.026211714,0,0,0,0,1,0,2,0,0,1,-0.133181566,0,1
2400,2200,0,0,1,0,0,-0.564386738,-0.305181908,0.6174310229351415,0,0,0,0,1,0,2,1,0,1,-0.722251312,1,0.793987914
1700,2410,0,0,1,0,0,-0.788086291,0.3036485774738572,0.1274325570006584,0,0,0,0,1,0,3,1,1,0,-0.206815285,1,0.07226406
2770,2450,1,0,0,0,0,0.3863363612811893,0.4051203581758842,-0.378545373,0,0,0,0,1,0,2,1,0,1,-0.869518748,1,0.080616511
440,310,0,1,0,0,0,0.1626368084609512,-0.812540662,-0.853029048,0,0,0,0,1,0,3,1,1,0,-0.869518748,0,1
1775,1143,0,0,0,0,1,0.4981861376913084,-0.000766665,-0.034985183,0,0,0,0,1,0,2,0,1,0,0.6031556151804603,1,0.49099836
1090,1250,0,0,0,0,1,-1.347335173,-0.305181908,0.1274325570006584,0,0,0,0,1,0,5,1,0,1,-1.164053621,1,0.92256004
1460,2090,0,1,0,0,0,2.6233318894835698,0.6080639195799383,-1.468722771,0,0,0,0,1,0,4,0,1,0,-0.354082721,0,1
24980,17430,1,0,0,0,0,-0.228837409,-0.305181908,0.3837087372362044,0,0,0,0,1,0,4,1,0,1,-0.133181566,1,0.7243877
2100,1250,0,1,0,0,0,-1.682884502,-0.50812542,-6.643688883,0,0,0,0,1,0,2,0,1,0,0.2349870243979213,0,1
1590,1510,0,0,0,0,1,-0.061062744,-0.812540662,-0.766340315,0,0,0,0,1,0,2,0,1,0,-0.427716439,1,0.47392923
841,1052,1,0,0,0,0,0.2744865848710703,-0.812540662,0.1849254884656876,0,0,0,0,1,0,4,0,1,0,-0.280449003,1,0.98855793
1870,1475,0,0,0,0,1,-0.620311626,-0.000766665,-2.284983189,0,0,0,0,1,0,2,1,1,0,-0.574983875,1,1
1000,945,0,0,0,0,1,-0.899936067,-0.102238396,0.5824919860067227,0,0,0,0,1,0,3,1,0,1,-0.648617593,1,0.25910926
830,830,0,0,0,1,0,0.2185616966660107,0.5065921388779114,-0.279462102,0,0,0,0,1,0,3,0,0,1,0.3822544607109369,0,0.29547223
2180,2140,0,0,0,0,1,0.1626368084609512,-0.812540662,-5.665010724,0,0,0,0,1,0,4,1,0,1,-0.648617593,1,0.34780923
710,1060,0,0,0,0,1,-0.50846185,-0.609597151,0.2898502973608427,0,0,0,0,1,0,1,0,1,0,-0.79588503,0,1
1920,1550,1,0,0,0,0,-0.228837409,-0.305181908,-0.034985183,0,0,0,0,1,0,2,0,1,0,0.8240567696499836,1,0.72238501
2070,2675,0,0,0,0,1,0.3304114730761298,-0.711068901,-0.490044612,0,0,0,0,1,0,1,1,1,0,0.8976904878064914,1,0.07142665
2160,2230,1,0,0,0,0,0.3863363612811893,-0.812540662,0.1274325570006584,0,0,0,0,1,0,5,1,0,0,0.1613533062414135,0,0.069924355
452,605,0,1,0,0,0,0.3863363612811893,-0.609597151,-1.771317985,0,0,0,0,1,0,1,0,1,0,1.044957924119507,1,1
2020,2020,0,0,0,0,1,-0.788086291,-0.305181908,0.2647547998159933,0,0,0,0,1,0,3,1,0,1,-0.133181566,1,0.97545307
800,2270,0,0,0,1,0,0.2744865848710703,-0.609597151,-0.945104041,0,0,0,0,1,0,1,0,0,1,-0.869518748,1,0.89008623
1385,1030,0,0,0,1,0,0.3304114730761298,-0.711068901,-1.006565047,0,0,0,0,1,0,4,0,0,1,0.087719588,1,0.42987606
3700,3505,0,0,0,0,1,0.6100359141014274,-0.406653639,0.4481342384344786,0,0,0,0,1,0,4,1,0,1,0.01408587,1,0.23858938
1550,1200,0,0,0,0,1,3.070730995124046,-0.203710127,-5.815629203,0,0,0,0,1,0,3,0,1,0,0.5295218970239525,0,1
1750,1600,0,0,0,0,1,-0.50846185,0.2021768961934379,-0.233768432,0,0,0,0,1,0,3,1,0,1,0.8240567696499836,1,0.7409894800000001
3920,2700,0,0,0,1,0,1.001510131536844,0.1007051154914109,0.5824919860067227,0,0,0,0,1,0,4,0,0,1,-0.648617593,1,0.51884706
1810,1319,0,0,0,0,1,0.4422612494862488,-0.50812542,-0.071350692,0,0,0,0,1,0,3,0,1,0,0.3822544607109369,0,1
2050,5750,0,0,1,0,0,-1.235485397,0.1007051154914109,0.033574117,0,0,0,0,1,0,4,0,1,0,-0.059547848,1,1
1910,1631,0,0,0,1,0,-0.564386738,-0.102238396,0.2123378436236521,0,0,0,0,1,0,3,1,1,0,-0.722251312,1,0.2473948
1260,1700,0,0,0,0,1,-0.172912521,-0.406653639,0.4886335461313594,0,0,0,0,1,0,2,1,1,0,-0.574983875,1,1
3959,7200,1,0,0,0,0,-1.347335173,-0.305181908,0.2898502973608427,0,0,0,0,1,0,5,1,0,1,-0.206815285,1,0.91102242
2400,2200,1,0,0,0,0,0.7218856905115464,-0.203710127,1.1999691553729712,0,0,0,0,1,0,2,1,0,1,-0.79588503,1,0.88712914
6000,4200,0,0,0,0,1,0.8337354669216654,-0.203710127,0.8822319691822419,0,0,0,0,1,0,4,1,0,1,0.8976904878064914,1,0.45303641
1455,1415,1,0,0,0,0,0.2744865848710703,1.4198380160637427,-0.472403813,0,0,0,0,1,0,3,1,1,0,-1.532222211,1,0.6740116700000001
3600,5300,0,1,0,0,0,0.050787032,-0.406653639,1.2848744419959648,0,0,0,0,1,0,4,0,0,1,0.8976904878064914,0,0.5579307
2275,2275,1,0,0,0,0,-0.061062744,1.0139509429664386,0.3837087372362044,0,0,0,0,1,0,3,1,0,1,0.2349870243979213,1,0.80987036
1610,1395,0,0,0,0,1,2.175932783843094,1.0139509429664386,-0.432551681,0,0,0,0,1,0,4,1,1,0,0.3086207425544292,0,0.013561823
1920,2130,1,0,0,0,0,-0.172912521,-0.203710127,-4.61E-05,0,0,0,0,1,0,5,1,1,0,-0.427716439,1,0.17285739
6150,6150,0,0,0,1,0,1.8963083428177965,0.5065921388779114,0.744909726,0,0,0,0,1,0,4,1,0,1,0.1613533062414135,1,0.44342503
1100,1250,0,1,0,0,0,-0.620311626,0.4051203581758842,0.1274325570006584,0,0,0,0,1,0,2,1,0,1,-1.164053621,1,0.9736607
2000,3760,0,1,0,0,0,0.3304114730761298,-0.711068901,0.3837087372362044,0,0,0,0,1,0,4,1,0,1,0.1613533062414135,0,1.000000045
3400,3400,0,0,0,0,1,0.6659608023064869,-0.305181908,-0.034985183,0,0,0,0,1,0,4,1,0,1,-0.133181566,1,0.7646195100000001
940,959,0,1,0,0,0,0.3863363612811893,-0.812540662,-0.327626872,0,0,0,0,1,0,1,1,0,1,-0.943152466,1,0.62785661
790,670,0,0,0,0,1,0.3304114730761298,-0.711068901,-0.233768432,0,0,0,0,1,0,1,0,0,1,-0.722251312,0,1
2200,1810,0,0,1,0,0,0.777810579,-0.50812542,-0.034985183,0,0,0,0,1,0,3,0,0,1,-1.60585593,0,1
560,100,0,0,0,0,1,2.4555572248683912,-0.914012418,-3.519937528,0,0,0,0,1,0,2,1,1,0,0.3822544607109369,1,1
1279,2600,0,1,0,0,0,0.2744865848710703,-0.812540662,-4.61E-05,0,0,0,0,1,0,3,1,1,0,-0.79588503,0,1
506,890,0,0,1,0,0,1.5607590135874392,-0.50812542,-0.460834413,0,0,0,0,1,0,1,0,1,0,0.4558881788674447,0,1
2420,2545,1,0,0,0,0,1.0574350197419036,-0.000766665,0.5824919860067227,0,0,0,0,1,0,5,0,1,0,-1.97402452,1,1
2320,2120,0,0,0,0,1,-0.788086291,0.1007051154914109,0.1274325570006584,0,0,0,0,1,0,2,1,0,1,-1.237687339,1,1
1670,1810,1,0,0,0,0,1.4489092371773202,0.3036485774738572,-1.05002885,0,0,0,0,1,0,3,0,1,0,0.087719588,1,1
3400,3390,1,0,0,0,0,0.777810579,-0.50812542,0.8162142717056614,0,0,0,0,1,0,4,1,0,1,0.01408587,1,0.18418968
3640,2695,0,0,1,0,0,1.840383454612737,-0.406653639,-5.152458364,0,0,0,0,1,0,3,0,0,0,-1.311321057,1,0.61024475
1550,1990,0,0,0,0,1,1.1692847961520223,-0.203710127,0.6673972726297179,0,0,0,0,1,0,3,1,1,0,1.1185916422760147,0,0.146286535
1700,1750,0,0,1,0,0,-0.340687185,-0.914012418,-0.034985183,0,0,0,0,1,0,2,1,0,1,0.087719588,0,0.3718055
1950,2180,1,0,0,0,0,0.3304114730761298,-0.711068901,1.0011859066024529,0,0,0,0,1,0,3,1,0,1,0.2349870243979213,1,0.65826619
2628,1910,0,0,0,0,1,-1.291410285,1.6227813289137776,0.2898502973608427,0,0,0,0,1,0,1,1,0,1,0.087719588,0,1
1030,1790,0,0,0,1,0,0.8337354669216654,-0.609597151,0.2647547998159933,0,0,0,0,1,0,4,1,0,1,-0.501350157,1,1
1305,1005,0,0,0,0,1,0.2185616966660107,-0.711068901,-0.851245601,0,0,0,0,1,0,2,0,1,0,-1.237687339,1,1
875,1084,0,0,0,1,0,-2.130283608,2.738970518949644,-6.842472132,0,0,0,0,1,0,2,0,0,0,1.707661387528077,0,1
2490,2300,0,0,0,0,1,-0.620311626,1.0139509429664386,0.3837087372362044,0,0,0,0,1,0,5,0,1,0,0.5295218970239525,1,1
935,1645,0,1,0,0,0,-0.899936067,-0.711068901,-0.688827861,0,0,0,0,1,0,1,0,0,1,0.8976904878064914,1,0.6582734
1400,1420,0,0,1,0,0,0.3304114730761298,-0.711068901,0.4271725401761777,0,0,0,0,1,0,4,1,0,1,-0.133181566,1,0.73461133
1075,2175,1,0,0,0,0,-0.005137856,-0.50812542,0.4886335461313594,0,0,0,0,1,0,2,0,1,0,0.6767893333369681,1,0.10270402
570,800,1,0,0,0,0,0.1067119202558917,-0.914012418,0.3837087372362044,0,0,0,0,1,0,3,0,1,0,0.087719588,0,1
1340,740,0,1,0,0,0,-1.291410285,0.2021768961934379,-0.148863146,0,0,0,0,1,0,5,0,0,1,0.8240567696499836,1,1
1070,935,0,1,0,0,0,0.6100359141014274,-0.203710127,-0.279462102,0,0,0,0,1,0,1,1,0,1,0.1613533062414135,0,1
1250,1530,0,1,0,0,0,0.4981861376913084,-0.406653639,-2.483766438,0,0,0,0,1,0,4,0,1,0,-0.280449003,0,1
595,595,0,0,0,1,0,0.8896603551267249,0.1007051154914109,-1.05002885,0,0,0,0,1,0,3,1,0,1,-1.826757084,1,1
1096,1220,0,0,0,0,1,-0.452536962,0.7095356008603575,-0.851245601,0,0,0,0,1,0,3,0,1,0,1.044957924119507,1,1
840,970,0,0,0,0,1,-2.801382266,-0.305181908,-1.05002885,0,0,0,0,1,0,1,0,1,0,-0.133181566,1,1
2620,2770,0,0,0,1,0,0.9455852433317844,-0.406653639,0.4271725401761777,0,0,0,0,1,0,1,1,0,1,1.1185916422760147,0,0.005506076
